TF,TARGET
TFAP4,POU2F1
TFAP4,CD247
TFAP4,DCAF6
TFAP4,MPC2
TFAP4,DNM3
TFAP4,C1orf220
TFAP4,RP11-533E19.5
TFAP4,CEP350
TFAP4,LHX4-AS1
TFAP4,XPR1
TFAP4,IER5
TFAP4,SMG7-AS1
TFAP4,SMG7
TFAP4,EDEM3
TFAP4,FAM129A
TFAP4,DENND1B
TFAP4,CSRP1
TFAP4,RP11-134G8.7
TFAP4,MIR5191
TFAP4,RP11-90L20.2
TFAP4,IPO9
TFAP4,RP11-307B6.3
TFAP4,GPR37L1
TFAP4,PTPN7
TFAP4,PTPRVP
TFAP4,LGR6
TFAP4,PPP1R12B
TFAP4,MGAT4EP
TFAP4,RP11-480I12.5
TFAP4,RP11-480I12.7
TFAP4,KLHL12
TFAP4,ADIPOR1
TFAP4,CYB5R1
TFAP4,LINC01353
TFAP4,BTG2
TFAP4,RNU6-487P
TFAP4,OPTC
TFAP4,ATP2B4
TFAP4,PIK3C2B
TFAP4,MDM4
TFAP4,MFSD4
TFAP4,RNU6-418P
TFAP4,ELK4
TFAP4,SLC45A3
TFAP4,NUCKS1
TFAP4,RAB29
TFAP4,SLC41A1
TFAP4,SRGAP2
TFAP4,IKBKE
TFAP4,MIR6769B
TFAP4,C1orf147
TFAP4,RP11-534L20.5
TFAP4,RASSF5
TFAP4,EIF2D
TFAP4,DYRK3
TFAP4,TRAF3IP3
TFAP4,C1orf74
TFAP4,INTS7
TFAP4,DTL
TFAP4,TMEM206
TFAP4,RP11-61J19.2
TFAP4,RP11-61J19.5
TFAP4,ATF3
TFAP4,RP11-338C15.5
TFAP4,RP11-338C15.2
TFAP4,RP11-338C15.3
TFAP4,BATF3
TFAP4,VASH2
TFAP4,ANGEL2
TFAP4,RPS6KC1
TFAP4,DUSP10
TFAP4,CAPN2
TFAP4,TP53BP2
TFAP4,ACTBP11
TFAP4,NVL
TFAP4,SRP9
TFAP4,LIN9
TFAP4,ITPKB
TFAP4,PSEN2
TFAP4,ADCK3
TFAP4,RP5-1087E8.2
TFAP4,MIR5008
TFAP4,RP5-881P19.7
TFAP4,ARF1
TFAP4,MIR3620
TFAP4,C1orf35
TFAP4,RP11-520H14.1
TFAP4,GJC2
TFAP4,C1orf131
TFAP4,GNPAT
TFAP4,RP11-295G20.2
TFAP4,TSNAX
TFAP4,TSNAX-DISC1
TFAP4,LINC00582
TFAP4,DISC1
TFAP4,PCNXL2
TFAP4,COA6
TFAP4,RP5-827C21.4
TFAP4,TARBP1
TFAP4,RP4-781K5.2
TFAP4,IRF2BP2
TFAP4,RP4-781K5.4
TFAP4,LINC01132
TFAP4,RBM34
TFAP4,ARID4B
TFAP4,GNG4
TFAP4,CEP170
TFAP4,SDCCAG8
TFAP4,FCF1P7
TFAP4,C1orf101
TFAP4,DESI2
TFAP4,TFB2M
TFAP4,CNST
TFAP4,RP11-1086F11.1
TFAP4,ZNF124
TFAP4,RP11-488L18.6
TFAP4,MIR3916
TFAP4,CDC34
TFAP4,BSG
TFAP4,AC009005.2
TFAP4,HCN2
TFAP4,POLRMT
TFAP4,RNF126
TFAP4,AC004156.3
TFAP4,FSTL3
TFAP4,MISP
TFAP4,AC006273.4
TFAP4,PTBP1
TFAP4,MIR4745
TFAP4,HMHA1
TFAP4,POLR2E
TFAP4,GPX4
TFAP4,STK11
TFAP4,C19orf26
TFAP4,ATP5D
TFAP4,CIRBP
TFAP4,CIRBP-AS1
TFAP4,AC004623.2
TFAP4,NDUFS7
TFAP4,AC005329.7
TFAP4,GAMT
TFAP4,APC2
TFAP4,ATP8B3
TFAP4,CTB-31O20.3
TFAP4,MIR1909
TFAP4,REXO1
TFAP4,CTB-31O20.4
TFAP4,CTB-31O20.6
TFAP4,CTB-31O20.8
TFAP4,KLF16
TFAP4,CTB-31O20.9
TFAP4,CTB-31O20.2
TFAP4,CSNK1G2-AS1
TFAP4,AC007136.1
TFAP4,BTBD2
TFAP4,MKNK2
TFAP4,MOB3A
TFAP4,IZUMO4
TFAP4,C19orf35
TFAP4,LINGO3
TFAP4,LSM7
TFAP4,SPPL2B
TFAP4,TMPRSS9
TFAP4,LMNB2
TFAP4,AC005624.2
TFAP4,GADD45B
TFAP4,RN7SL121P
TFAP4,CTC-265F19.2
TFAP4,CTC-265F19.3
TFAP4,CTC-265F19.1
TFAP4,AC006538.8
TFAP4,GNG7
TFAP4,SLC39A3
TFAP4,AC006538.4
TFAP4,SGTA
TFAP4,THOP1
TFAP4,AC119403.1
TFAP4,ZNF57
TFAP4,TLE2
TFAP4,AES
TFAP4,GNA11
TFAP4,GNA15
TFAP4,AC005264.2
TFAP4,S1PR4
TFAP4,NCLN
TFAP4,NFIC
TFAP4,MFSD12
TFAP4,AC005786.7
TFAP4,AC005786.5
TFAP4,AC005786.6
TFAP4,AC005786.3
TFAP4,HMG20B
TFAP4,GIPC3
TFAP4,TBXA2R
TFAP4,CACTIN-AS1
TFAP4,CACTIN
TFAP4,PIP5K1C
TFAP4,AC004637.1
TFAP4,TJP3
TFAP4,DAPK3
TFAP4,PIAS4
TFAP4,TMIGD2
TFAP4,FSD1
TFAP4,AC007292.4
TFAP4,SH3GL1
TFAP4,AC011498.1
TFAP4,CHAF1A
TFAP4,CTB-50L17.5
TFAP4,UBXN6
TFAP4,CTB-50L17.9
TFAP4,CTB-50L17.16
TFAP4,CTB-50L17.2
TFAP4,TNFAIP8L1
TFAP4,C19orf10
TFAP4,AC005783.1
TFAP4,TICAM1
TFAP4,PLIN3
TFAP4,AC027319.2
TFAP4,ARRDC5
TFAP4,UHRF1
TFAP4,RFX2
TFAP4,ACSBG2
TFAP4,DENND1C
TFAP4,TUBB4A
TFAP4,C3
TFAP4,CTD-3128G10.7
TFAP4,GPR108
TFAP4,MIR6791
TFAP4,TRIP10
TFAP4,CTD-3128G10.6
TFAP4,SH2D3A
TFAP4,VAV1
TFAP4,CTXN1
TFAP4,TIMM44
TFAP4,CTD-3193O13.14
TFAP4,ELAVL1
TFAP4,CERS4
TFAP4,KANK3
TFAP4,AC010323.1
TFAP4,CTD-2550O8.7
TFAP4,ANGPTL4
TFAP4,RAB11B-AS1
TFAP4,MIR4999
TFAP4,RAB11B
TFAP4,MARCH2
TFAP4,HNRNPM
TFAP4,PRAM1
TFAP4,ZNF414
TFAP4,MYO1F
TFAP4,EIF3G
TFAP4,AC020931.1
TFAP4,DNMT1
TFAP4,RAVER1
TFAP4,AC114271.2
TFAP4,TYK2
TFAP4,CDC37
TFAP4,MIR1181
TFAP4,PDE4A
TFAP4,RNU7-140P
TFAP4,ILF3-AS1
TFAP4,ILF3
TFAP4,QTRT1
TFAP4,DNM2
TFAP4,MIR638
TFAP4,CARM1
TFAP4,YIPF2
TFAP4,C19orf52
TFAP4,DOCK6
TFAP4,LPPR2
TFAP4,SWSAP1
TFAP4,CTD-2342J14.6
TFAP4,RGL3
TFAP4,ECSIT
TFAP4,CNN1
TFAP4,ZNF627
TFAP4,CTC-499B15.6
TFAP4,ZNF823
TFAP4,CTD-2006C1.2
TFAP4,ZNF433
TFAP4,C19orf43
TFAP4,ASNA1
TFAP4,BEST2
TFAP4,HOOK2
TFAP4,JUNB
TFAP4,CTD-2659N19.10
TFAP4,PRDX2
TFAP4,RNASEH2A
TFAP4,KLF1
TFAP4,GCDH
TFAP4,AD000092.3
TFAP4,CTC-425F1.4
TFAP4,RAD23A
TFAP4,GADD45GIP1
TFAP4,DAND5
TFAP4,NFIX
TFAP4,AC007787.2
TFAP4,AC007787.3
TFAP4,LYL1
TFAP4,TRMT1
TFAP4,NACC1
TFAP4,CTC-250I14.3
TFAP4,STX10
TFAP4,IER2
TFAP4,CTC-250I14.6
TFAP4,CTC-250I14.1
TFAP4,CCDC130
TFAP4,MRI1
TFAP4,CTB-5E10.3
TFAP4,C19orf53
TFAP4,AC008686.1
TFAP4,ZSWIM4
TFAP4,CTD-3252C9.4
TFAP4,MIR24-2
TFAP4,MIR27A
TFAP4,MIR23A
TFAP4,NANOS3
TFAP4,C19orf57
TFAP4,CC2D1A
TFAP4,RFX1
TFAP4,CTB-55O6.13
TFAP4,RLN3
TFAP4,IL27RA
TFAP4,MIR1199
TFAP4,MIR1199
TFAP4,C19orf67
TFAP4,SAMD1
TFAP4,ASF1B
TFAP4,CTB-55O6.12
TFAP4,LPHN1
TFAP4,CTC-548K16.2
TFAP4,PKN1
TFAP4,PTGER1
TFAP4,SNRPGP15
TFAP4,TECR
TFAP4,DNAJB1
TFAP4,MIR639
TFAP4,NDUFB7
TFAP4,PGLYRP2
TFAP4,CTD-2231E14.4
TFAP4,CTD-2231E14.5
TFAP4,RAB8A
TFAP4,HSH2D
TFAP4,CTD-2231E14.8
TFAP4,AP1M1
TFAP4,MED26
TFAP4,CTD-3222D19.9
TFAP4,CTD-3222D19.5
TFAP4,CTC-429P9.2
TFAP4,CTD-3222D19.2
TFAP4,CTC-429P9.1
TFAP4,SMIM7
TFAP4,CPAMD8
TFAP4,HAUS8
TFAP4,MYO9B
TFAP4,NR2F6
TFAP4,TMEM221
TFAP4,AC010319.1
TFAP4,CTD-2521M24.10
TFAP4,SLC27A1
TFAP4,CTD-3131K8.2
TFAP4,PGLS
TFAP4,CTD-3131K8.3
TFAP4,FAM129C
TFAP4,COLGALT1
TFAP4,JAK3
TFAP4,RPL18A
TFAP4,SNORA68
TFAP4,AC005796.2
TFAP4,SLC5A5
TFAP4,CCDC124
TFAP4,KCNN1
TFAP4,RNA5SP468
TFAP4,ARRDC2
TFAP4,CTB-52I2.7
TFAP4,RPS18P13
TFAP4,IL12RB1
TFAP4,MAST3
TFAP4,PIK3R2
TFAP4,IFI30
TFAP4,MPV17L2
TFAP4,RAB3A
TFAP4,AC068499.10
TFAP4,JUND
TFAP4,MIR3188
TFAP4,RPL39P38
TFAP4,LSM4
TFAP4,RN7SL513P
TFAP4,PGPEP1
TFAP4,LRRC25
TFAP4,SSBP4
TFAP4,ELL
TFAP4,KXD1
TFAP4,AC005253.2
TFAP4,C19orf60
TFAP4,CRLF1
TFAP4,KLHL26
TFAP4,COPE
TFAP4,DDX49
TFAP4,HOMER3
TFAP4,AC005932.1
TFAP4,RN7SL70P
TFAP4,AC004447.2
TFAP4,SUGP2
TFAP4,ARMC6
TFAP4,CTB-184G21.3
TFAP4,GATAD2A
TFAP4,AC002306.1
TFAP4,GMIP
TFAP4,POP4
TFAP4,DPY19L3
TFAP4,AC007773.2
TFAP4,CEBPG
TFAP4,LSM14A
TFAP4,AC010504.2
TFAP4,GPI
TFAP4,PDCD2L
TFAP4,UBA2
TFAP4,ZNF792
TFAP4,CTD-2527I21.7
TFAP4,SCN1B
TFAP4,HPN
TFAP4,FXYD3
TFAP4,MIR6887
TFAP4,LGI4
TFAP4,FXYD1
TFAP4,CTD-2527I21.4
TFAP4,FXYD7
TFAP4,FXYD5
TFAP4,FAM187B2P
TFAP4,LSR
TFAP4,HAMP
TFAP4,MAG
TFAP4,RN7SL402P
TFAP4,NFKBID
TFAP4,HCST
TFAP4,AD000864.6
TFAP4,TYROBP
TFAP4,LRFN3
TFAP4,AF038458.3
TFAP4,SDHAF1
TFAP4,SYNE4
TFAP4,ALKBH6
TFAP4,AC002116.8
TFAP4,AC002116.7
TFAP4,CLIP3
TFAP4,TBCB
TFAP4,PPP1R14A
TFAP4,SPINT2
TFAP4,MAP4K1
TFAP4,EIF3K
TFAP4,ACTN4
TFAP4,ECH1
TFAP4,RINL
TFAP4,SIRT2
TFAP4,CCER2
TFAP4,SARS2
TFAP4,MRPS12
TFAP4,SAMD4B
TFAP4,PAF1
TFAP4,MED29
TFAP4,ZFP36
TFAP4,MIR4530
TFAP4,PLEKHG2
TFAP4,RPS16
TFAP4,SUPT5H
TFAP4,FBL
TFAP4,PRX
TFAP4,CTC-492K19.7
TFAP4,SHKBP1
TFAP4,LTBP4
TFAP4,NUMBL
TFAP4,ADCK4
TFAP4,ITPKC
TFAP4,C19orf54
TFAP4,SNRPA
TFAP4,EGLN2
TFAP4,CYP2T2P
TFAP4,CYP2F2P
TFAP4,CTC-490E21.10
TFAP4,CTC-490E21.11
TFAP4,HNRNPUL1
TFAP4,CCDC97
TFAP4,TGFB1
TFAP4,CTC-435M10.3
TFAP4,TMEM91
TFAP4,CTC-435M10.12
TFAP4,EXOSC5
TFAP4,BCKDHA
TFAP4,CTC-435M10.10
TFAP4,CTC-435M10.6
TFAP4,B3GNT8
TFAP4,ATP5SL
TFAP4,ERICH4
TFAP4,RPS19
TFAP4,MIR6797
TFAP4,CD79A
TFAP4,ARHGEF1
TFAP4,RABAC1
TFAP4,ATP1A3
TFAP4,GRIK5
TFAP4,POU2F2
TFAP4,CTC-378H22.1
TFAP4,MIR4323
TFAP4,PHLDB3
TFAP4,ZNF575
TFAP4,ETHE1
TFAP4,XRCC1
TFAP4,IRGQ
TFAP4,ZNF576
TFAP4,SRRM5
TFAP4,PLAUR
TFAP4,RN7SL368P
TFAP4,CEACAM22P
TFAP4,BCL3
TFAP4,MIR8085
TFAP4,CLASRP
TFAP4,RNU6-611P
TFAP4,ZNF296
TFAP4,GEMIN7
TFAP4,MARK4
TFAP4,CTB-179K24.3
TFAP4,NKPD1
TFAP4,TRAPPC6A
TFAP4,BLOC1S3
TFAP4,AC006126.3
TFAP4,PPP1R13L
TFAP4,CD3EAP
TFAP4,ERCC1
TFAP4,MIR6088
TFAP4,RTN2
TFAP4,PPM1N
TFAP4,VASP
TFAP4,EML2
TFAP4,C19orf83
TFAP4,GIPR
TFAP4,MIR642A
TFAP4,SNRPD2
TFAP4,QPCTL
TFAP4,FBXO46
TFAP4,DMWD
TFAP4,RSPH6A
TFAP4,PTGIR
TFAP4,GNG8
TFAP4,CTB-12A17.2
TFAP4,DACT3
TFAP4,DACT3-AS1
TFAP4,PRKD2
TFAP4,MIR320E
TFAP4,STRN4
TFAP4,CTB-174O21.2
TFAP4,Y_RNA
TFAP4,FKRP
TFAP4,ARHGAP35
TFAP4,NPAS1
TFAP4,BBC3
TFAP4,C5AR1
TFAP4,SLC8A2
TFAP4,KPTN
TFAP4,NAPA-AS1
TFAP4,NAPA
TFAP4,CTD-3001H11.2
TFAP4,GLTSCR1
TFAP4,PLA2G4C
TFAP4,LIG1
TFAP4,CTC-453G23.5
TFAP4,CTC-453G23.4
TFAP4,C19orf68
TFAP4,ZNF114
TFAP4,CTC-453G23.7
TFAP4,CARD8
TFAP4,CCDC114
TFAP4,EMP3
TFAP4,TMEM143
TFAP4,SYNGR4
TFAP4,KDELR1
TFAP4,GRIN2D
TFAP4,GRWD1
TFAP4,FAM83E
TFAP4,RPL18
TFAP4,SPHK2
TFAP4,AC022154.7
TFAP4,DBP
TFAP4,SEC1P
TFAP4,CA11
TFAP4,SNRNP70
TFAP4,LIN7B
TFAP4,PPFIA3
TFAP4,TRPM4
TFAP4,SNORD35B
TFAP4,MIR150
TFAP4,FCGRT
TFAP4,RCN3
TFAP4,NOSIP
TFAP4,PRRG2
TFAP4,PRR12
TFAP4,CPT1C
TFAP4,TSKS
TFAP4,AC006942.4
TFAP4,MED25
TFAP4,AKT1S1
TFAP4,TBC1D17
TFAP4,IL4I1
TFAP4,NUP62
TFAP4,ATF5
TFAP4,MIR4751
TFAP4,U3
TFAP4,SIGLEC11
TFAP4,SIGLEC16
TFAP4,VRK3
TFAP4,NAPSA
TFAP4,CTB-191K22.6
TFAP4,NR1H2
TFAP4,POLD1
TFAP4,ZNF766
TFAP4,ZNF480
TFAP4,CTD-2525I3.5
TFAP4,ZNF816-ZNF321P
TFAP4,NLRP12
TFAP4,AC008753.1
TFAP4,MYADM
TFAP4,AC008753.6
TFAP4,AC008440.5
TFAP4,PRKCG
TFAP4,CNOT3
TFAP4,MBOAT7
TFAP4,TSEN34
TFAP4,AC012314.20
TFAP4,RPS9
TFAP4,TTYH1
TFAP4,AC008746.3
TFAP4,CTD-2587H19.3
TFAP4,AC008746.12
TFAP4,AC008746.5
TFAP4,LENG8-AS1
TFAP4,LENG8
TFAP4,LENG9
TFAP4,PPP1R12C
TFAP4,TNNT1
TFAP4,TNNI3
TFAP4,CTD-2587H24.5
TFAP4,DNAAF3
TFAP4,snoU13
TFAP4,CTD-2587H24.10
TFAP4,PPP6R1
TFAP4,MIR6802
TFAP4,MIR6803
TFAP4,BRSK1
TFAP4,TMEM150B
TFAP4,ISOC2
TFAP4,CTD-2537I9.15
TFAP4,ZNF628
TFAP4,CTD-2537I9.16
TFAP4,NAT14
TFAP4,SSC5D
TFAP4,SBK2
TFAP4,SBK3
TFAP4,ZNF784
TFAP4,ZNF580
TFAP4,ZNF581
TFAP4,CCDC106
TFAP4,U2AF2
TFAP4,CTD-2537I9.13
TFAP4,CTD-2537I9.12
TFAP4,EPN1
TFAP4,DESI2
TFAP4,ZNF543
TFAP4,ZNF304
TFAP4,CTC-444N24.13
TFAP4,ZNF547
TFAP4,TRAPPC2B
TFAP4,AC003002.4
TFAP4,ZNF552
TFAP4,CTD-2583A14.10
TFAP4,ZNF587B
TFAP4,ZBTB45
TFAP4,RN7SL525P
TFAP4,TRIM28
TFAP4,MIR6807
TFAP4,CHMP2A
TFAP4,UBE2M
TFAP4,MZF1-AS1
TFAP4,MZF1
TFAP4,CENPBD1P1
TFAP4,MGC2752
TFAP4,AC016629.7
TFAP4,CRYL1
TFAP4,XPO4
TFAP4,TNFRSF19
TFAP4,SPATA13
TFAP4,SPATA13-AS1
TFAP4,HMGB1
TFAP4,Metazoa_SRP
TFAP4,ALOX5AP
TFAP4,B3GALTL
TFAP4,ENOX1
TFAP4,SNORA31
TFAP4,SNORA31
TFAP4,TPT1
TFAP4,RP11-290D2.6
TFAP4,TPT1-AS1
TFAP4,RP11-290D2.3
TFAP4,ZC3H13
TFAP4,CPB2-AS1
TFAP4,LRCH1
TFAP4,LPAR6
TFAP4,RB1
TFAP4,RCBTB2
TFAP4,RP11-165D7.5
TFAP4,LINC01077
TFAP4,LINC00462
TFAP4,EBPL
TFAP4,DLEU2_5
TFAP4,DLEU2_6
TFAP4,DLEU2
TFAP4,DLEU1
TFAP4,DLEU1_1
TFAP4,RNF219-AS1
TFAP4,RNA5SP33
TFAP4,RBM26
TFAP4,RBM26-AS1
TFAP4,SPRY2
TFAP4,ABCC4
TFAP4,UBAC2-AS1
TFAP4,UBAC2
TFAP4,RN7SKP9
TFAP4,H2AFZP3
TFAP4,LINC00449
TFAP4,TM9SF2
TFAP4,LINC00555
TFAP4,RP11-29B2.6
TFAP4,TPP2
TFAP4,TNFSF13B
TFAP4,RAB20
TFAP4,ANKRD10
TFAP4,RP11-365P13.5
TFAP4,RP11-365P13.6
TFAP4,RASA3
TFAP4,RASA3-IT1
TFAP4,RP11-478C6.1
TFAP4,ZNF141
TFAP4,PDE6B
TFAP4,RP11-1191J2.5
TFAP4,ATP5I
TFAP4,MYL5
TFAP4,MFSD7
TFAP4,PCGF3
TFAP4,RP11-20I20.4
TFAP4,SPON2
TFAP4,CTBP1
TFAP4,CTBP1-AS2
TFAP4,SLBP
TFAP4,RP11-572O17.1
TFAP4,TMEM129
TFAP4,TACC3
TFAP4,RN7SL671P
TFAP4,WHSC1
TFAP4,NELFA
TFAP4,RNF4
TFAP4,SH3BP2
TFAP4,ADD1
TFAP4,HTT
TFAP4,RP11-529E10.6
TFAP4,LRPAP1
TFAP4,FKSG51
TFAP4,MRFAP1
TFAP4,RP11-539L10.2
TFAP4,AC093323.1
TFAP4,S100P
TFAP4,KIAA0232
TFAP4,TBC1D14
TFAP4,AC097382.5
TFAP4,TADA2B
TFAP4,RNA5SP152
TFAP4,SLC2A9
TFAP4,GPR125
TFAP4,SEPSECS
TFAP4,RBPJ
TFAP4,RELL1
TFAP4,ATP8A1
TFAP4,RP11-109E24.2
TFAP4,RP11-731J8.1
TFAP4,OCIAD1
TFAP4,USP46
TFAP4,USP46-AS1
TFAP4,RP11-177B4.2
TFAP4,SRD5A3
TFAP4,FCF1P8
TFAP4,CLOCK
TFAP4,PPAT
TFAP4,PAICS
TFAP4,SRP72
TFAP4,ARL9
TFAP4,POLR2B
TFAP4,NOA1
TFAP4,IGFBP7-AS1
TFAP4,IGFBP7
TFAP4,RP11-300M6.1
TFAP4,ANKRD17
TFAP4,RASSF6
TFAP4,MTHFD2L
TFAP4,RP11-629B11.5
TFAP4,SCARB2
TFAP4,FAM47E
TFAP4,FAM47E-STBD1
TFAP4,SEPT11
TFAP4,CCNI
TFAP4,RPL7P17
TFAP4,RNU6-1187P
TFAP4,CCNG2
TFAP4,CNOT6L
TFAP4,ANTXR2
TFAP4,WDFY3
TFAP4,WDFY3-AS2
TFAP4,RAP1GDS1
TFAP4,RP11-323J4.1
TFAP4,KRT8P46
TFAP4,LRRC37A15P
TFAP4,RP11-10L12.1
TFAP4,RP11-10L12.2
TFAP4,RP11-286E11.1
TFAP4,LEF1
TFAP4,ELOVL6
TFAP4,ANK2
TFAP4,SYNPO2
TFAP4,MAD2L1
TFAP4,RP11-679C8.2
TFAP4,RP11-371F15.3
TFAP4,CCRN4L
TFAP4,ELF2
TFAP4,NAA15
TFAP4,MGST2
TFAP4,TBC1D9
TFAP4,RP11-102N12.3
TFAP4,GAB1
TFAP4,MIR3139
TFAP4,RP11-364L4.1
TFAP4,ZNF827
TFAP4,LRBA
TFAP4,SH3D19
TFAP4,TMEM154
TFAP4,RP11-768B22.2
TFAP4,ARFIP1
TFAP4,KIAA0922
TFAP4,TMEM192
TFAP4,SH3RF1
TFAP4,GALNT7
TFAP4,RP11-10K16.1
TFAP4,CDKN2AIP
TFAP4,RP11-290F5.2
TFAP4,RP11-290F5.1
TFAP4,RP11-326I11.5
TFAP4,IRF2
TFAP4,RP11-326I11.3
TFAP4,RP11-326I11.4
TFAP4,RP11-304M2.5
TFAP4,BET1L
TFAP4,RIC8A
TFAP4,MIR6743
TFAP4,SIRT3
TFAP4,PSMD13
TFAP4,NLRP6
TFAP4,IFITM5
TFAP4,RP11-326C3.4
TFAP4,IFITM2
TFAP4,RP11-326C3.7
TFAP4,IFITM1
TFAP4,RP11-326C3.11
TFAP4,IFITM3
TFAP4,RP11-326C3.10
TFAP4,RP11-326C3.14
TFAP4,RP11-326C3.13
TFAP4,RP11-326C3.12
TFAP4,RP11-326C3.15
TFAP4,B4GALNT4
TFAP4,SIGIRR
TFAP4,ANO9
TFAP4,RN7SL838P
TFAP4,PTDSS2
TFAP4,RP13-317D12.3
TFAP4,RNH1
TFAP4,TSPAN4
TFAP4,CHID1
TFAP4,AP2A2
TFAP4,IFITM10
TFAP4,RP11-295K3.1
TFAP4,AC068580.6
TFAP4,AC068580.7
TFAP4,RPL36AP39
TFAP4,CD81
TFAP4,TSSC4
TFAP4,AC124057.5
TFAP4,KCNQ1
TFAP4,KCNQ1-AS1
TFAP4,KCNQ1DN
TFAP4,KCNQ1DN
TFAP4,CDKN1C
TFAP4,SLC22A18AS
TFAP4,SLC22A18
TFAP4,PHLDA2
TFAP4,NAP1L4
TFAP4,CTC-343N3.1
TFAP4,CARS
TFAP4,CARS-AS1
TFAP4,RNU1-91P
TFAP4,AC108448.2
TFAP4,ZNF195
TFAP4,TSSC2
TFAP4,NUP98
TFAP4,PGAP2
TFAP4,AC090587.2
TFAP4,RHOG
TFAP4,STIM1
TFAP4,AC090587.4
TFAP4,AC090587.5
TFAP4,MIR4687
TFAP4,AC090804.1
TFAP4,TRIM5
TFAP4,FAM160A2
TFAP4,CNGA4
TFAP4,APBB1
TFAP4,HPX
TFAP4,ARFIP2
TFAP4,TIMM10B
TFAP4,TIMM10B
TFAP4,RRP8
TFAP4,RP11-732A19.8
TFAP4,RP11-732A19.2
TFAP4,TAF10
TFAP4,TPP1
TFAP4,RP11-732A19.9
TFAP4,RP11-732A19.5
TFAP4,DCHS1
TFAP4,MRPL17
TFAP4,RP11-732A19.1
TFAP4,TRIM66
TFAP4,RPL27A
TFAP4,SNORA45A
TFAP4,SNORA45B
TFAP4,RP11-152H18.3
TFAP4,DENND5A
TFAP4,ZNF143
TFAP4,RP11-16F15.1
TFAP4,RP11-16F15.4
TFAP4,SBF2
TFAP4,AMPD3
TFAP4,CTR9
TFAP4,SNORD97
TFAP4,EIF4G2
TFAP4,RP11-685M7.3
TFAP4,CTD-2003C8.2
TFAP4,FAR1
TFAP4,FAR1-IT1
TFAP4,COPB1
TFAP4,CYP2R1
TFAP4,CALCB
TFAP4,CALCP
TFAP4,C11orf58
TFAP4,PLEKHA7
TFAP4,KCNJ11
TFAP4,SAAL1
TFAP4,HIGD1AP5
TFAP4,GTF2H1
TFAP4,HTATIP2
TFAP4,PRMT3
TFAP4,HIPK3
TFAP4,CD59
TFAP4,FBXO3
TFAP4,FBXO3-AS1
TFAP4,NAT10
TFAP4,RP1-145M24.1
TFAP4,RP4-607I7.1
TFAP4,CD44
TFAP4,TRIM44
TFAP4,PRR5L
TFAP4,RP11-514F3.5
TFAP4,RP11-219O3.2
TFAP4,TRAF6
TFAP4,API5
TFAP4,TTC17
TFAP4,RP11-484D2.2
TFAP4,HSD17B12
TFAP4,RP11-613D13.5
TFAP4,ALKBH3
TFAP4,ACCS
TFAP4,CTD-2609K8.3
TFAP4,RP11-58K22.5
TFAP4,RP11-58K22.4
TFAP4,CTD-2210P24.3
TFAP4,AC044839.1
TFAP4,MAPK8IP1
TFAP4,PEX16
TFAP4,GYLTL1B
TFAP4,PHF21A
TFAP4,CTD-2589M5.5
TFAP4,CTD-2589M5.4
TFAP4,CREB3L1
TFAP4,DGKZ
TFAP4,CHRM4
TFAP4,AMBRA1
TFAP4,LRP4
TFAP4,C11orf49
TFAP4,ARFGAP2
TFAP4,RP11-390K5.6
TFAP4,MIR6745
TFAP4,PACSIN3
TFAP4,DDB2
TFAP4,MADD
TFAP4,PTPRJ
TFAP4,PTPRJ-AS1
TFAP4,AP000781.1
TFAP4,SLC43A1
TFAP4,RN7SL605P
TFAP4,TIMM10
TFAP4,SMTNL1
TFAP4,UBE2L6
TFAP4,RPS4XP13
TFAP4,SERPING1
TFAP4,CTNND1
TFAP4,DTX4
TFAP4,MPEG1
TFAP4,RN7SL42P
TFAP4,AP000442.4
TFAP4,OSBP
TFAP4,OR10Y1P
TFAP4,AP000640.10
TFAP4,STX3
TFAP4,TMEM109
TFAP4,SLC15A3
TFAP4,CD6
TFAP4,VWCE
TFAP4,DDB1
TFAP4,DAK
TFAP4,CYB561A3
TFAP4,TMEM138
TFAP4,RP11-286N22.6
TFAP4,RP11-286N22.8
TFAP4,CPSF7
TFAP4,SDHAF2
TFAP4,DKFZP434K028
TFAP4,MYRF
TFAP4,TMEM258
TFAP4,MIR611
TFAP4,FEN1
TFAP4,MIR6746
TFAP4,FADS3
TFAP4,RAB3IL1
TFAP4,INCENP
TFAP4,AHNAK
TFAP4,RP11-864I4.4
TFAP4,MIR6747
TFAP4,EEF1G
TFAP4,MIR3654
TFAP4,TUT1
TFAP4,MTA2
TFAP4,EML3
TFAP4,RP11-831H9.3
TFAP4,ROM1
TFAP4,GANAB
TFAP4,INTS5
TFAP4,RP11-831H9.11
TFAP4,C11orf98
TFAP4,METTL12
TFAP4,SNORA57
TFAP4,LBHD1
TFAP4,UQCC3
TFAP4,UBXN1
TFAP4,LRRN4CL
TFAP4,HNRNPUL2
TFAP4,HNRNPUL2-BSCL2
TFAP4,TTC9C
TFAP4,ZBTB3
TFAP4,POLR2G
TFAP4,NXF1
TFAP4,STX5
TFAP4,RP11-727F15.9
TFAP4,WDR74
TFAP4,RNU2-2P
TFAP4,RP11-466C23.5
TFAP4,MARK2
TFAP4,RNU6-1306P
TFAP4,NAA40
TFAP4,STIP1
TFAP4,FERMT3
TFAP4,TRPT1
TFAP4,NUDT22
TFAP4,DNAJC4
TFAP4,PLCB3
TFAP4,GPR137
TFAP4,BAD
